[ 2014-10-05T22:37:11+08:00 ] /index.php/Tree/KaiBoLuo/RID/1/TPL/0/FID/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.008335s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.003964s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | SQL: SELECT `id`,`is_agent` FROM `xt_fck` WHERE ( `id` = '297' ) AND ( `passopen` = 'e3ceb5881a0a1fdaad01296d7554868d' ) LIMIT 1   [ RunTime:0.000723s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Run CheckRoute Behavior [ RunTime:0.001752s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --END-- [ RunTime:0.001984s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004850s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004988s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.018506s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '297' ) AND ( `user_id` = '111' ) LIMIT 1   [ RunTime:0.000582s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.004589s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000447s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.006336s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  isp FckAction.class.php 第 40 行.
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000362s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '297' ) LIMIT 1   [ RunTime:0.000914s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid=297 ORDER BY id desc  [ RunTime:0.000486s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid!=297 and status=0 ORDER BY id desc  [ RunTime:0.000424s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Run LocationTemplate Behavior [ RunTime:0.004633s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --END-- [ RunTime:0.004768s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000885s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000532s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000446s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000456s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000503s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000454s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Run ParseTemplate Behavior [ RunTime:0.074181s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --END-- [ RunTime:0.074348s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Run ContentReplace Behavior [ RunTime:0.000917s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Run TokenBuild Behavior [ RunTime:0.001017s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000509s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowRuntime Behavior [ RunTime:0.001012s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007583s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowPageTrace Behavior [ RunTime:0.001070s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --END-- [ RunTime:0.001225s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Run CheckRoute Behavior [ RunTime:0.006095s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ route_check ] --END-- [ RunTime:0.006338s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002375s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002527s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.014922s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '297' ) AND ( `user_id` = '111' ) LIMIT 1   [ RunTime:0.000589s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.008434s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000530s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.006688s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | SQL: SELECT * FROM `xt_jydt` WHERE ( `id` IN ('13') ) AND ( `status` = 0 )  [ RunTime:0.000590s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | SQL: SELECT `user_id` FROM `xt_fck` WHERE ( `id` = '297' ) LIMIT 1   [ RunTime:0.000459s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | SQL: update xt_jydt set status=1,user_id='111',before_time=1412523195 where id=13 [ RunTime:0.003136s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Run LocationTemplate Behavior [ RunTime:0.004571s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_template ] --END-- [ RunTime:0.004774s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Run ParseTemplate Behavior [ RunTime:0.030166s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030327s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Run ContentReplace Behavior [ RunTime:0.000788s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Run TokenBuild Behavior [ RunTime:0.000863s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004287s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Run ShowRuntime Behavior [ RunTime:0.001085s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007473s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Run ShowPageTrace Behavior [ RunTime:0.001037s ]
[ 2014-10-05T23:33:15+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_end ] --END-- [ RunTime:0.001204s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | INFO: Run CheckRoute Behavior [ RunTime:0.001912s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --END-- [ RunTime:0.002099s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004883s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005034s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.014671s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '297' ) AND ( `user_id` = '111' ) LIMIT 1   [ RunTime:0.000645s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.004921s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000460s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.002772s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  isp FckAction.class.php 第 40 行.
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.004067s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '297' ) LIMIT 1   [ RunTime:0.001283s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid=297 ORDER BY id desc  [ RunTime:0.000565s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid!=297 and status=0 ORDER BY id desc  [ RunTime:0.003500s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | INFO: Run LocationTemplate Behavior [ RunTime:0.001017s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --END-- [ RunTime:0.001204s ]
[ 2014-10-05T23:33:16+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:33:17+08:00 ] /index.php/Fck/list_jydt | INFO: Run ParseTemplate Behavior [ RunTime:0.073280s ]
[ 2014-10-05T23:33:17+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --END-- [ RunTime:0.073470s ]
[ 2014-10-05T23:33:17+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:33:17+08:00 ] /index.php/Fck/list_jydt | INFO: Run ContentReplace Behavior [ RunTime:0.000907s ]
[ 2014-10-05T23:33:17+08:00 ] /index.php/Fck/list_jydt | INFO: Run TokenBuild Behavior [ RunTime:0.004670s ]
[ 2014-10-05T23:33:17+08:00 ] /index.php/Fck/list_jydt | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000602s ]
[ 2014-10-05T23:33:17+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowRuntime Behavior [ RunTime:0.001099s ]
[ 2014-10-05T23:33:17+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007679s ]
[ 2014-10-05T23:33:17+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:33:17+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowPageTrace Behavior [ RunTime:0.001006s ]
[ 2014-10-05T23:33:17+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --END-- [ RunTime:0.001147s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Run CheckRoute Behavior [ RunTime:0.004732s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.004918s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001924s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002081s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000922s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001182s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Run ParseTemplate Behavior [ RunTime:0.034027s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.034199s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Run ContentReplace Behavior [ RunTime:0.000783s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Run TokenBuild Behavior [ RunTime:0.000871s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000506s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001089s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003659s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001082s ]
[ 2014-10-05T23:33:18+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004924s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run CheckRoute Behavior [ RunTime:0.005672s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.005898s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001284s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001421s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run LocationTemplate Behavior [ RunTime:0.005573s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.005766s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run ParseTemplate Behavior [ RunTime:0.039091s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.039263s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run ContentReplace Behavior [ RunTime:0.001474s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run TokenBuild Behavior [ RunTime:0.005317s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001116s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001824s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010134s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.007795s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.007943s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run CheckRoute Behavior [ RunTime:0.001927s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002108s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005186s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005414s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001195s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001346s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run ParseTemplate Behavior [ RunTime:0.035185s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.035352s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run ContentReplace Behavior [ RunTime:0.000849s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run TokenBuild Behavior [ RunTime:0.000933s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000519s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004888s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007579s ]
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:33:20+08:00 ] /index.php/Public/login/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001048s ]
