[ 2014-10-10T16:34:13+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ route_check ] --START--
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Run CheckRoute Behavior [ RunTime:0.000691s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.000795s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000510s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000584s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008501s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000672s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.007158s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000268s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000226s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Tag[ view_template ] --START--
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000709s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000795s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Run ParseTemplate Behavior [ RunTime:0.010653s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.010746s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Run ContentReplace Behavior [ RunTime:0.000638s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Run TokenBuild Behavior [ RunTime:0.000822s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000411s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000573s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002662s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Tag[ view_end ] --START--
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000485s ]
[ 2014-10-10T17:48:52+08:00 ] /ak911/index.php/Backup/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000572s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --START--
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run CheckRoute Behavior [ RunTime:0.001520s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001693s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001113s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001261s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008234s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000353s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006270s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000273s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000307s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --START--
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000879s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000979s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.011505s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011591s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.000538s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.000592s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000353s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000593s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002287s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --START--
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000540s ]
[ 2014-10-10T17:51:34+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000617s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --START--
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run CheckRoute Behavior [ RunTime:0.001456s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001608s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001264s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001406s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.031376s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000421s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006293s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000365s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000416s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --START--
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001143s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001306s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.011870s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011986s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.000672s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.000587s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000353s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000581s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002405s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --START--
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000480s ]
[ 2014-10-10T17:56:21+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000554s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --START--
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run CheckRoute Behavior [ RunTime:0.001058s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001178s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000732s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000825s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008231s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000424s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006356s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000280s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000233s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --START--
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000719s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000814s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.011303s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011395s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.000685s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.000992s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000673s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000884s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003587s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --START--
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000581s ]
[ 2014-10-10T18:03:00+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000657s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | INFO: Tag[ route_check ] --START--
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | INFO: Run CheckRoute Behavior [ RunTime:0.001046s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001203s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000868s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001010s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007618s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000313s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.007205s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000307s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000315s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/18 | NOTIC: [8] Undefined index: Urlsz YouZiAction.class.php 第 36 行.
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ route_check ] --START--
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Run CheckRoute Behavior [ RunTime:0.001089s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ route_check ] --END-- [ RunTime:0.001262s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000898s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001040s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008974s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000349s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005957s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000287s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000283s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SHOW COLUMNS FROM `xt_history` [ RunTime:0.005503s ]
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | NOTIC: [8] Undefined index: S_Date YouZiAction.class.php 第 4894 行.
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | NOTIC: [8] Undefined index: E_Date YouZiAction.class.php 第 4895 行.
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | NOTIC: [8] Undefined index: UserID YouZiAction.class.php 第 4896 行.
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | NOTIC: [8] Undefined index: tp YouZiAction.class.php 第 4897 行.
[ 2014-10-10T18:04:03+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT COUNT(*) AS tp_count FROM `xt_history` WHERE ( action_type<11 or action_type>=25 ) LIMIT 1   [ RunTime:0.222010s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT * FROM `xt_history` WHERE ( action_type<11 or action_type>=25 ) ORDER BY pdt desc LIMIT 0,20   [ RunTime:0.250397s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `s18` FROM `xt_fee` LIMIT 1   [ RunTime:0.000203s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ view_template ] --START--
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Run LocationTemplate Behavior [ RunTime:0.000808s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ view_template ] --END-- [ RunTime:0.000888s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | INFO: Tag[ view_parse ] --START--
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1276 LIMIT 1   [ RunTime:0.000312s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1276 LIMIT 1   [ RunTime:0.000192s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1276 LIMIT 1   [ RunTime:0.000162s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =789 LIMIT 1   [ RunTime:0.000163s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =789 LIMIT 1   [ RunTime:0.000151s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =789 LIMIT 1   [ RunTime:0.000161s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1278 LIMIT 1   [ RunTime:0.000151s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1278 LIMIT 1   [ RunTime:0.000154s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =1278 LIMIT 1   [ RunTime:0.000341s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =791 LIMIT 1   [ RunTime:0.000325s ]
[ 2014-10-10T18:04:04+08:00 ] /ak911/index.php/YouZi/adminmoneyflows | SQL: SELECT `user_id` FROM `xt_fck` WHERE id =791 LIMIT 1   [ RunTime:0.000227s ]
