[ 2014-10-05T18:51:00+08:00 ] /index.php/Public/News/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007576s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000265s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002452s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000218s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | NOTIC: [8] Undefined index:  name PublicAction.class.php 第 259 行.
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_form` [ RunTime:0.001293s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | SQL: SELECT COUNT(*) AS tp_count FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) LIMIT 1   [ RunTime:0.000236s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | SQL: SELECT * FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) ORDER BY baile desc,id desc LIMIT 0,20   [ RunTime:0.000369s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_msg` [ RunTime:0.001359s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | SQL: SELECT COUNT(*) AS tp_count FROM `xt_msg` WHERE ( `isid` = '1' ) AND ( `s_uid` = '1' ) AND ( `is_read` = 0 ) LIMIT 1   [ RunTime:0.000180s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000413s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000518s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Run ParseTemplate Behavior [ RunTime:0.025245s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025330s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Run ContentReplace Behavior [ RunTime:0.004142s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Run TokenBuild Behavior [ RunTime:0.000446s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000270s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000567s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005627s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000521s ]
[ 2014-10-05T22:16:10+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000592s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run CheckRoute Behavior [ RunTime:0.004912s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ route_check ] --END-- [ RunTime:0.005011s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001073s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001149s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008331s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000290s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002634s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000229s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SHOW COLUMNS FROM `xt_cody` [ RunTime:0.005113s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SELECT `c_id` FROM `xt_cody` WHERE c_id=20 LIMIT 1   [ RunTime:0.000239s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_template ] --START--
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run LocationTemplate Behavior [ RunTime:0.001252s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001334s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ParseTemplate Behavior [ RunTime:0.019005s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019093s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ContentReplace Behavior [ RunTime:0.000714s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run TokenBuild Behavior [ RunTime:0.000762s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004333s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ShowRuntime Behavior [ RunTime:0.000920s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006961s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_end ] --START--
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000813s ]
[ 2014-10-05T22:19:11+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000883s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | INFO: Run CheckRoute Behavior [ RunTime:0.000969s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001068s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000631s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000706s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.004058s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000268s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006121s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000208s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/codys/ | SQL: SELECT `id`,`is_agent` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `passopen` = 'c4ca4238a0b923820dcc509a6f75849b' ) LIMIT 1   [ RunTime:0.000215s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Run CheckRoute Behavior [ RunTime:0.000983s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --END-- [ RunTime:0.001083s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000642s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000715s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.004052s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000282s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002419s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000200s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.001482s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  isp FckAction.class.php 第 40 行.
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000174s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000495s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid=1 ORDER BY id desc  [ RunTime:0.000276s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid!=1 and status=0 ORDER BY id desc  [ RunTime:0.000216s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --START--
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Run LocationTemplate Behavior [ RunTime:0.004373s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --END-- [ RunTime:0.004470s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Run ParseTemplate Behavior [ RunTime:0.031597s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --END-- [ RunTime:0.035359s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Run ContentReplace Behavior [ RunTime:0.000482s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Run TokenBuild Behavior [ RunTime:0.000539s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000303s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowRuntime Behavior [ RunTime:0.000572s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002123s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --START--
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowPageTrace Behavior [ RunTime:0.000702s ]
[ 2014-10-05T22:19:15+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --END-- [ RunTime:0.000778s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Run CheckRoute Behavior [ RunTime:0.001243s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ route_check ] --END-- [ RunTime:0.001343s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000933s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001007s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.004006s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '295' ) AND ( `user_id` = '666666' ) LIMIT 1   [ RunTime:0.000292s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006052s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000201s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | NOTIC: [8] Undefined index:  name PublicAction.class.php 第 259 行.
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | SQL: SHOW COLUMNS FROM `xt_form` [ RunTime:0.001543s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | SQL: SELECT COUNT(*) AS tp_count FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) LIMIT 1   [ RunTime:0.000265s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | SQL: SELECT * FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) ORDER BY baile desc,id desc LIMIT 0,20   [ RunTime:0.000358s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | SQL: SHOW COLUMNS FROM `xt_msg` [ RunTime:0.005354s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | SQL: SELECT COUNT(*) AS tp_count FROM `xt_msg` WHERE ( `isid` = '295' ) AND ( `s_uid` = '295' ) AND ( `is_read` = 0 ) LIMIT 1   [ RunTime:0.000182s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ view_template ] --START--
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Run LocationTemplate Behavior [ RunTime:0.001018s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ view_template ] --END-- [ RunTime:0.001119s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Run ParseTemplate Behavior [ RunTime:0.026576s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026663s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Run ContentReplace Behavior [ RunTime:0.000729s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Run TokenBuild Behavior [ RunTime:0.000736s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000553s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Run ShowRuntime Behavior [ RunTime:0.000836s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003074s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ view_end ] --START--
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Run ShowPageTrace Behavior [ RunTime:0.004484s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Public/News | INFO: Tag[ view_end ] --END-- [ RunTime:0.004574s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Run CheckRoute Behavior [ RunTime:0.000970s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ route_check ] --END-- [ RunTime:0.001070s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000639s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000718s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007553s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000286s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002378s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000340s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.001341s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | SQL: SELECT * FROM `xt_jydt` WHERE ( `id` IN ('9') ) AND ( `status` = 1 )  [ RunTime:0.000287s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_template ] --START--
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Run LocationTemplate Behavior [ RunTime:0.001039s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_template ] --END-- [ RunTime:0.001125s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Run ParseTemplate Behavior [ RunTime:0.013663s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013748s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Run ContentReplace Behavior [ RunTime:0.003984s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Run TokenBuild Behavior [ RunTime:0.000428s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000248s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Run ShowRuntime Behavior [ RunTime:0.000534s ]
[ 2014-10-05T22:22:36+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005390s ]
