[ 2014-10-23T14:06:42+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:26:39+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T15:26:39+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run ContentReplace Behavior [ RunTime:0.000838s ]
[ 2014-10-23T15:26:39+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run TokenBuild Behavior [ RunTime:0.000775s ]
[ 2014-10-23T15:26:39+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000525s ]
[ 2014-10-23T15:26:39+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run ShowRuntime Behavior [ RunTime:0.001534s ]
[ 2014-10-23T15:26:39+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003979s ]
[ 2014-10-23T15:26:39+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_end ] --START--
[ 2014-10-23T15:26:39+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Run ShowPageTrace Behavior [ RunTime:0.001027s ]
[ 2014-10-23T15:26:39+08:00 ] /ak911/index.php/YouZi/setParameter | INFO: Tag[ view_end ] --END-- [ RunTime:0.001167s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | INFO: Run CheckRoute Behavior [ RunTime:0.001381s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001551s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000846s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000938s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.012185s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000350s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005462s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000326s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000246s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/9 | NOTIC: [8] Undefined index: Urlsz YouZiAction.class.php 第 40 行.
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run CheckRoute Behavior [ RunTime:0.000863s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ route_check ] --END-- [ RunTime:0.000961s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001186s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001326s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008016s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000652s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.007055s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000304s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000241s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_template ] --START--
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run LocationTemplate Behavior [ RunTime:0.000846s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_template ] --END-- [ RunTime:0.000930s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ParseTemplate Behavior [ RunTime:0.023588s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023685s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ContentReplace Behavior [ RunTime:0.000576s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run TokenBuild Behavior [ RunTime:0.000612s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000420s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ShowRuntime Behavior [ RunTime:0.000623s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002440s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_end ] --START--
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ShowPageTrace Behavior [ RunTime:0.000555s ]
[ 2014-10-23T15:26:45+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_end ] --END-- [ RunTime:0.000629s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run CheckRoute Behavior [ RunTime:0.001495s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ route_check ] --END-- [ RunTime:0.001885s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001740s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002037s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007571s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000550s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006941s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000282s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000242s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_template ] --START--
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run LocationTemplate Behavior [ RunTime:0.001347s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_template ] --END-- [ RunTime:0.001509s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ParseTemplate Behavior [ RunTime:0.009884s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_parse ] --END-- [ RunTime:0.010046s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ContentReplace Behavior [ RunTime:0.000696s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run TokenBuild Behavior [ RunTime:0.000691s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000576s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ShowRuntime Behavior [ RunTime:0.001151s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003466s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_end ] --START--
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ShowPageTrace Behavior [ RunTime:0.000978s ]
[ 2014-10-23T15:26:46+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_end ] --END-- [ RunTime:0.001125s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run CheckRoute Behavior [ RunTime:0.001159s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ route_check ] --END-- [ RunTime:0.001288s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000970s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001077s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.010615s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000677s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.008504s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000548s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000236s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_template ] --START--
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run LocationTemplate Behavior [ RunTime:0.000894s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_template ] --END-- [ RunTime:0.000980s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ParseTemplate Behavior [ RunTime:0.009451s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009550s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ContentReplace Behavior [ RunTime:0.000573s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run TokenBuild Behavior [ RunTime:0.000615s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000429s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ShowRuntime Behavior [ RunTime:0.000632s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002459s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_end ] --START--
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Run ShowPageTrace Behavior [ RunTime:0.000562s ]
[ 2014-10-23T15:28:35+08:00 ] /ak911/index.php/YouZi/delTable | INFO: Tag[ view_end ] --END-- [ RunTime:0.000639s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Run CheckRoute Behavior [ RunTime:0.000981s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ route_check ] --END-- [ RunTime:0.001084s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000642s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000718s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007787s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000378s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005523s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000330s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [8] Undefined index: name PublicAction.class.php 第 259 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SHOW COLUMNS FROM `xt_form` [ RunTime:0.004857s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SELECT COUNT(*) AS tp_count FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) LIMIT 1   [ RunTime:0.000338s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SELECT * FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) ORDER BY baile desc,id desc LIMIT 0,20   [ RunTime:0.000856s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SHOW COLUMNS FROM `xt_msg` [ RunTime:0.005097s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SELECT COUNT(*) AS tp_count FROM `xt_msg` WHERE ( `isid` = '1' ) AND ( `s_uid` = '1' ) AND ( `is_read` = 0 ) LIMIT 1   [ RunTime:0.000379s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ view_template ] --START--
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Run LocationTemplate Behavior [ RunTime:0.000894s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ view_template ] --END-- [ RunTime:0.001015s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Run ParseTemplate Behavior [ RunTime:0.011089s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011188s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Run ContentReplace Behavior [ RunTime:0.000509s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Run TokenBuild Behavior [ RunTime:0.000501s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000355s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Run ShowRuntime Behavior [ RunTime:0.000581s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002157s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ view_end ] --START--
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Run ShowPageTrace Behavior [ RunTime:0.000484s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ view_end ] --END-- [ RunTime:0.000557s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Run CheckRoute Behavior [ RunTime:0.000718s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ route_check ] --END-- [ RunTime:0.000831s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000560s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000632s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007451s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000335s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006451s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000315s ]
[ 2014-10-23T15:29:01+08:00 ] /ak911/index.php/Public/News | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
